id,name,folder,subfolder,type,timeSignature,bars,lengthBeats,noteCount,poolSize,maxNoteIndex,octaveDiff,velocityMean,velocitySd,nudgedFraction,nudgeMeanBeats,uuid
Synthwave-10,Synthwave 10,Bass,Synthwave Bass,bass,4/4,8.0,32.0,88,2,1,0,106,0.0,0.0,0,744acbb5-6c1b-4346-8f5f-89ac2d481947
Synthwave-11,Synthwave 11,Bass,Synthwave Bass,bass,4/4,8.0,32.0,128,10,9,0,106,0.0,0.0,0,b08b0010-13b0-4e61-89e9-c452e752eb3c
Synthwave-12,Synthwave 12,Bass,Synthwave Bass,bass,4/4,8.0,32.0,68,4,3,0,106,0.0,0.0,0,adf3abf4-faa9-4000-8595-3cd616659346
Synthwave-13,Synthwave 13,Bass,Synthwave Bass,bass,4/4,4.0,16.0,20,5,4,0,106,0.0,0.25,0.01042,761039ef-464f-4690-b4d6-576ab751074a
Synthwave-14,Synthwave 14,Bass,Synthwave Bass,bass,4/4,4.0,16.0,32,10,9,0,106,0.0,0.0,0,fd913541-ef9a-4457-ae42-834ee43ec1bc
Synthwave-15,Synthwave 15,Bass,Synthwave Bass,bass,4/4,4.0,16.0,64,3,2,0,78.1,19.0,0.0,0,3a441a3f-1f9f-4ebd-b383-06e9a6134363
Synthwave-16,Synthwave 16,Bass,Synthwave Bass,bass,4/4,4.0,16.0,36,3,2,0,111,11.2,0.0,0,0c6725e3-3ba8-4296-a4e2-9be8673ca515
Synthwave-2,Synthwave 2,Bass,Synthwave Bass,bass,4/4,8.0,32.0,128,3,2,0,106,0.0,0.0,0,bd63ae65-f417-4a69-9f7e-79732a2ed617
Synthwave-3,Synthwave 3,Bass,Synthwave Bass,bass,4/4,4.0,16.0,64,4,3,0,106,0.0,0.0,0,38f2f657-35a2-4755-bebe-a8d8c4aac30a
Synthwave-4,Synthwave 4,Bass,Synthwave Bass,bass,4/4,4.0,16.0,64,4,3,0,106,0.0,0.0,0,b11b7a10-0989-4a4c-9b3e-4f82c7c5794b
Synthwave-5,Synthwave 5,Bass,Synthwave Bass,bass,4/4,4.0,16.0,41,5,4,0,106,0.0,0.0,0,d9d26d23-633c-4056-8d54-43c515b46dd1
Synthwave-6,Synthwave 6,Bass,Synthwave Bass,bass,4/4,8.0,32.0,52,4,3,0,106,0.0,0.0,0,1f4ebc57-0189-4412-a19c-56cf6ae99007
Synthwave-7,Synthwave 7,Bass,Synthwave Bass,bass,4/4,8.0,32.0,64,4,3,0,106,0.0,0.0,0,bcb94d55-3992-4772-a279-736f20917538
Synthwave-8,Synthwave 8,Bass,Synthwave Bass,bass,4/4,4.0,16.0,64,3,2,0,106,0.0,0.0,0,52321754-3c70-4ee2-b1d8-41342044581f
Synthwave-9,Synthwave 9,Bass,Synthwave Bass,bass,4/4,8.0,32.0,64,4,3,0,106,0.0,0.0,0,d5a3becf-7c2d-4336-be8b-0985e96c9aeb
Trance-1,Trance 1,Bass,Trance Bass,bass,4/4,1.0,4.0,12,2,1,0,80,0.0,0.0,0,163e9237-ef6b-4ade-81b4-6503ff0fe7ed
Trance-10,Trance 10,Bass,Trance Bass,bass,4/4,2.0,8.0,32,6,5,0,80,0.0,0.0,0,a76d2245-5fdb-4d9d-bc9c-ab2da88902a7
Trance-11,Trance 11,Bass,Trance Bass,bass,4/4,4.0,16.0,64,8,7,0,80,0.0,0.0,0,4946675e-8881-4019-9ff8-0769033ed59c
Trance-12,Trance 12,Bass,Trance Bass,bass,4/4,4.0,16.0,48,4,3,0,81,19.0,0.0,0,d384c89f-7742-4b46-a880-5ab19e32d324
Trance-13,Trance 13,Bass,Trance Bass,bass,4/4,4.0,16.0,54,6,5,0,89.9,8.1,0.889,0.02734,270cd505-635f-4972-8746-66b5664b4819
Trance-14,Trance 14,Bass,Trance Bass,bass,4/4,4.0,16.0,32,4,3,0,100,0.0,0.0,0,755d2420-4ab2-4f56-b2ad-37932b9b0372
Trance-15,Trance 15,Bass,Trance Bass,bass,4/4,2.0,8.0,8,1,0,0,80,0.0,0.0,0,35913f05-959c-42ce-b9c3-4400ce0c53ee
Trance-16,Trance 16,Bass,Trance Bass,bass,4/4,4.0,16.0,28,4,3,0,127,0.0,0.0,0,952661e9-3286-4b6b-b810-0a844ad2048a
Trance-2,Trance 2,Bass,Trance Bass,bass,4/4,1.0,4.0,16,2,1,0,80,0.0,0.0,0,bb1accc9-7eb4-4104-ac42-172039fd56c4
Trance-3,Trance 3,Bass,Trance Bass,bass,4/4,4.0,16.0,48,4,3,0,80,0.0,0.0,0,fcc692e2-c7e6-4b14-944c-c8247ed11060
Trance-4,Trance 4,Bass,Trance Bass,bass,4/4,4.0,16.0,32,5,4,0,80,0.0,0.0,0,22c88f30-94dd-4e7d-ae90-e3a4b1c48f21
Trance-5,Trance 5,Bass,Trance Bass,bass,4/4,4.0,16.0,24,5,4,0,80,0.0,0.0,0,c6f306a4-f939-4470-a23c-f6a502e14c8e
Trance-6,Trance 6,Bass,Trance Bass,bass,4/4,4.0,16.0,34,3,2,0,80,0.0,0.0,0,d7af3151-ca50-4e77-8f9d-d1d34fd07e6e
Trance-7,Trance 7,Bass,Trance Bass,bass,4/4,4.0,16.0,64,6,5,0,80,0.0,0.0,0,54ac4ed8-3cbc-4302-83e4-464cc94b75bf
Trance-8,Trance 8,Bass,Trance Bass,bass,4/4,4.0,16.0,64,10,9,0,80,0.0,0.0,0,0d575e94-a76a-4eed-a099-83c6ebb9545c
Trance-9,Trance 9,Bass,Trance Bass,bass,4/4,4.0,16.0,48,8,7,0,80,0.0,0.0,0,5f4d734e-6997-4fab-a774-ad87b711d14d
Trap-1,Trap 1,Bass,Trap Bass,bass,4/4,8.0,32.0,12,3,2,0,111.3,8.0,0.0,0,368fc459-9d64-4456-903e-9bb28dc313d3
Trap-10,Trap 10,Bass,Trap Bass,bass,4/4,8.0,32.0,18,3,2,0,116,0.0,0.0,0,23fc15dc-e505-4418-aae3-22fc9a35368f
Trap-2,Trap 2,Bass,Trap Bass,bass,4/4,8.0,32.0,19,2,1,0,117,0.0,0.0,0,52f965ff-b9d6-4611-a7b7-f8523d6fb9f6
Trap-3,Trap 3,Bass,Trap Bass,bass,4/4,8.0,32.0,16,3,2,0,117,0.0,0.0,0,cb10ccc6-b300-4a2b-8e8d-8a2da6f8f339
Trap-4,Trap 4,Bass,Trap Bass,bass,4/4,8.0,32.0,14,2,1,0,117,0.0,0.0,0,de11c859-c5b4-467b-854b-6e3308984ed5
Trap-5,Trap 5,Bass,Trap Bass,bass,4/4,8.0,32.0,20,3,2,0,117,0.0,0.0,0,8daa6c25-26a2-4058-9211-649cff4cf5c4
Trap-6,Trap 6,Bass,Trap Bass,bass,4/4,8.0,32.0,17,2,1,0,117,0.0,0.0,0,3cc5c54b-70f9-4db2-9330-ea6378589244
Trap-7,Trap 7,Bass,Trap Bass,bass,4/4,8.0,32.0,18,3,2,0,117,0.0,0.0,0,86561470-c78d-4eb2-967f-470cd0cc07f2
Trap-8,Trap 8,Bass,Trap Bass,bass,4/4,8.0,32.0,16,2,1,0,116.8,0.4,0.0,0,633cc724-cbf3-4281-9ee7-d0fa8c706a03
Trap-9,Trap 9,Bass,Trap Bass,bass,4/4,8.0,32.0,15,3,2,0,116,0.0,0.0,0,8e689e33-dc8d-44c8-b616-d24c0a30023a
6-8-1,6/8 1,Bass,Triplet Bass,bass,6/8,4.0,12.0,7,3,2,0,98.3,4.2,0.0,0,03ca6a20-2e4f-4974-92b1-f93d342f0fac
6-8-1_minor,6/8 1_minor,Bass,Triplet Bass,bass,6/8,4.0,12.0,7,3,2,0,98.3,4.2,0.0,0,3eded47d-45e2-4219-92c7-3f45ba00af1a
6-8-2,6/8 2,Bass,Triplet Bass,bass,6/8,2.6667,8.0,8,3,2,0,100,0.0,0.0,0,89561890-c293-481e-8049-3ba6128b55a0
6-8-2_minor,6/8 2_minor,Bass,Triplet Bass,bass,6/8,2.6667,8.0,8,3,2,0,100,0.0,0.0,0,874423f6-c35c-4fa8-92d7-7f472c9594a0
6-8-3,6/8 3,Bass,Triplet Bass,bass,6/8,2.6667,8.0,11,1,0,0,90.9,12.1,0.0,0,7e357ffc-fae9-4d37-9c5a-999594499d6b
6-8-3_minor,6/8 3_minor,Bass,Triplet Bass,bass,4/4,2.0,8.0,11,1,0,0,92.7,11.9,0.0,0,f894573e-b2dc-4b83-bbbd-fbd93cddd22e
Half-Shuffle-,Half Shuffle ,Bass,Triplet Bass,bass,4/4,2.0,8.0,9,3,2,0,100,0.0,0.0,0,52b2e869-e15e-4183-82f7-67d069fc7a77
Half-Shuffle-2,Half Shuffle 2,Bass,Triplet Bass,bass,4/4,1.0,4.0,6,1,0,0,89,11.6,0.0,0,caec624d-ad5b-45c0-86c1-49fcc28f9743
Half-Shuffle-2_minor,Half Shuffle 2_minor,Bass,Triplet Bass,bass,4/4,1.0,4.0,6,1,0,0,87.5,12.9,0.0,0,0e32d9c2-0f3d-48c1-940d-e00c92ebe8c4
Half-Shuffle-_minor,Half Shuffle _minor,Bass,Triplet Bass,bass,4/4,2.0,8.0,9,3,2,0,100,0.0,0.0,0,58bb4963-04a9-440c-b62e-d97dd75dae5b
Offbeat-Shuffle,Offbeat Shuffle,Bass,Triplet Bass,bass,4/4,2.0,8.0,16,3,2,0,93.9,6.4,0.0,0,40d90856-f649-45d0-a9a9-761109f565fc
Offbeat-Shuffle_minor,Offbeat Shuffle_minor,Bass,Triplet Bass,bass,4/4,2.0,8.0,16,3,2,0,93.8,6.5,0.0,0,274d4a08-3782-47da-bdf5-fd6d4cb4ca70
Shuffle-1,Shuffle 1,Bass,Triplet Bass,bass,4/4,2.0,8.0,6,3,2,0,100,0.0,0.0,0,e749bb90-8ef7-4bd4-9716-45357cf6a132
Shuffle-1_minor,Shuffle 1_minor,Bass,Triplet Bass,bass,4/4,2.0,8.0,6,3,2,0,100,0.0,0.0,0,504f4c2b-8f42-4e02-8c8a-049555a8a907
Shuffle-2,Shuffle 2,Bass,Triplet Bass,bass,4/4,2.0,8.0,9,3,2,0,95.4,8.6,0.0,0,83eae5cc-e63a-4fbd-862c-554f031c26c2
Shuffle-2_minor,Shuffle 2_minor,Bass,Triplet Bass,bass,4/4,2.0,8.0,9,3,2,0,93.4,12.3,0.0,0,fc3bffeb-0b8e-4e56-8bb8-0dadf87f7450
Shuffle-3,Shuffle 3,Bass,Triplet Bass,bass,4/4,2.0,8.0,17,3,2,0,92.2,9.6,0.0,0,a6576b41-c10d-4cc3-89b3-99845a08b65c
Shuffle-3_minor,Shuffle 3_minor,Bass,Triplet Bass,bass,4/4,2.0,8.0,17,3,2,0,92.6,9.0,0.0,0,ccc0172d-f707-4bd9-b048-4fa2f426316a
Slow-Waltz,Slow Waltz,Bass,Triplet Bass,bass,4/4,3.0,12.0,8,3,2,0,100,0.0,0.0,0,afe59896-21df-4752-8173-ce14227afcb2
Slow-Waltz-2,Slow Waltz 2,Bass,Triplet Bass,bass,4/4,3.0,12.0,8,3,2,0,100,0.0,0.0,0,508ee3e9-1eff-48f8-8c6d-0d4a0c98a15d
Slow-Waltz-2_minor,Slow Waltz 2_minor,Bass,Triplet Bass,bass,4/4,3.0,12.0,8,3,2,0,100,0.0,0.0,0,8a5adce3-fdb5-4919-88c7-797e90cf5b9b
Slow-Waltz_minor,Slow Waltz_minor,Bass,Triplet Bass,bass,4/4,3.0,12.0,8,3,2,0,100,0.0,0.0,0,062069d9-47ec-43c4-b912-0834307a4ac0
Upbeat-Shuffle,Upbeat Shuffle,Bass,Triplet Bass,bass,4/4,2.0,8.0,7,1,0,0,100,0.0,0.0,0,0bbbc207-addd-4ed6-9066-ec1567741c7c
Upbeat-Shuffle-2,Upbeat Shuffle 2,Bass,Triplet Bass,bass,4/4,2.0,8.0,13,3,2,0,92.4,11.5,0.0,0,2f8a664e-fea2-4c70-936e-e70e03fc206a
Upbeat-Shuffle-2_minor,Upbeat Shuffle 2_minor,Bass,Triplet Bass,bass,4/4,2.0,8.0,13,3,2,0,93.2,10.5,0.0,0,05a34d89-d3aa-4612-b2ba-a460107b2eff
Upbeat-Shuffle_minor,Upbeat Shuffle_minor,Bass,Triplet Bass,bass,4/4,2.0,8.0,7,1,0,0,100,0.0,0.0,0,5ad30a88-c40f-445e-9f76-a5ac013d897d
Urban-1,Urban 1,Bass,Urban Bass,bass,4/4,4.0,16.0,21,7,6,0,127,0.0,0.0,0,7176b8fe-ac6d-41e0-a102-88f5c3303c15
Urban-10,Urban 10,Bass,Urban Bass,bass,4/4,4.0,16.0,31,7,6,0,82,0.0,0.129,0.04167,6a6a5a30-8448-4038-8b8b-2d1d4cafed1a
Urban-11,Urban 11,Bass,Urban Bass,bass,4/4,4.0,16.0,28,5,4,0,126.4,2.5,0.0,0,0669fa3e-6934-4c47-aa86-f0bb7e7044ff
Urban-12,Urban 12,Bass,Urban Bass,bass,4/4,4.0,16.0,29,12,11,-1,102.5,21.7,0.0,0,ffd07fb6-4ca1-4712-8d1e-6fd21a94feb0
Urban-2,Urban 2,Bass,Urban Bass,bass,4/4,4.0,16.0,24,4,3,0,127,0.0,0.417,0.00292,c7c38d9a-bc97-448e-b664-f195c95ac84f
Urban-3,Urban 3,Bass,Urban Bass,bass,4/4,4.0,16.0,17,6,5,0,88.8,14.4,0.941,0.02708,41bddffc-902c-4e5b-853e-6dd9c6c0f6de
Urban-4,Urban 4,Bass,Urban Bass,bass,4/4,4.0,16.0,4,4,3,0,97,0.0,0.0,0,63cf5be6-bbd0-42ce-bf6d-2fbb738c5284
Urban-5,Urban 5,Bass,Urban Bass,bass,4/4,4.0,16.0,12,6,5,0,100,0.0,0.583,0.00357,2a918ecd-2ad6-4bb8-9b56-743c1efb14d1
Urban-6,Urban 6,Bass,Urban Bass,bass,4/4,4.0,16.0,21,5,4,0,78,16.4,0.81,0.02328,8a8dff0d-12fd-4a9d-986f-3b263462b281
Urban-7,Urban 7,Bass,Urban Bass,bass,4/4,4.0,16.0,24,4,3,0,98.1,14.1,0.625,0.02292,26cfd06c-d38c-4756-99ca-a012f56e258d
Urban-8,Urban 8,Bass,Urban Bass,bass,4/4,4.0,16.0,13,4,3,0,127,0.0,0.0,0,f670e7a3-9007-4ccc-8a28-332cb41e20e6
Urban-9,Urban 9,Bass,Urban Bass,bass,4/4,4.0,16.0,5,5,4,0,127,0.0,0.0,0,da3da35a-1a52-4e21-babf-81cb5223ef46
Color-A,Color A,Melody,Color A,melody,4/4,16.0,64.0,125,12,11,0,69.6,19.0,0.0,0,36009616-7cd2-4dd7-932c-e9d9a41b68bd
Color-A-1,Color A 1,Melody,Color A,melody,4/4,4.0,16.0,32,8,7,1,64.2,17.8,0.0,0,0f97ae6c-daef-4085-a020-8a0da1174286
Color-A-2,Color A 2,Melody,Color A,melody,4/4,4.0,16.0,32,8,7,1,61.9,18.4,0.0,0,34800f85-96ee-4e75-aca2-fad7b0947ec3
Color-A-3,Color A 3,Melody,Color A,melody,4/4,4.0,16.0,32,6,5,1,81.8,17.8,0.0,0,3bc50ba4-9845-414c-884d-648d83979ec7
Color-A-4,Color A 4,Melody,Color A,melody,4/4,4.0,16.0,29,8,7,0,70.6,14.8,0.0,0,f804750c-6902-4f29-855f-b831f5a5279f
Color-B,Color B,Melody,Color B,melody,4/4,16.0,64.0,38,8,7,0,100.9,13.3,0.0,0,d5426891-691d-451e-a419-8b51220e5ca6
Color-B-1,Color B 1,Melody,Color B,melody,4/4,4.0,16.0,11,6,5,0,103.5,14.4,0.0,0,4f03b9a0-afc5-437d-b5a8-45ac71391207
Color-B-2,Color B 2,Melody,Color B,melody,4/4,4.0,16.0,10,5,4,0,100.1,9.9,0.0,0,be33097a-a2f2-469f-96b1-fed22895e14d
Color-B-3,Color B 3,Melody,Color B,melody,4/4,4.0,16.0,10,5,4,1,96.8,12.8,0.0,0,11e566ba-ece1-4456-9994-ea8057dab38b
Color-B-4,Color B 4,Melody,Color B,melody,4/4,4.0,16.0,7,5,4,0,103.9,14.8,0.0,0,58521490-28d1-4351-a86f-4b0bfc98fc58
Color-C,Color C,Melody,Color C,melody,4/4,16.0,64.0,41,8,7,1,113.0,18.5,0.0,0,d2aace0a-24c1-4451-80bb-9ef06ec6d30f
Color-C-1,Color C 1,Melody,Color C,melody,4/4,4.0,16.0,10,6,5,1,111.8,17.9,0.0,0,68701cca-0159-4914-b701-1f339ee1fdff
Color-C-2,Color C 2,Melody,Color C,melody,4/4,4.0,16.0,10,4,3,1,114.6,19.0,0.0,0,2b33d23a-3487-4278-ba94-a322b3cd406e
Color-C-3,Color C 3,Melody,Color C,melody,4/4,4.0,16.0,11,7,6,1,112.9,17.4,0.0,0,a206bb73-fc24-4e7d-8f74-dcd8e3d07bde
Color-C-4,Color C 4,Melody,Color C,melody,4/4,4.0,16.0,10,4,3,1,112.5,19.5,0.0,0,68595f05-af29-4124-92e4-7e4f1904f828
Color-D,Color D,Melody,Color D,melody,4/4,16.0,64.0,31,7,6,0,61.1,7.1,0.0,0,1a4a6b20-f2e6-4fb5-b63b-642514e9590e
Color-D-1,Color D 1,Melody,Color D,melody,4/4,2.0,8.0,7,4,3,0,56,5.9,0.0,0,7611293d-03d0-4e94-a8d3-a9c2b1536d2e
Color-D-2,Color D 2,Melody,Color D,melody,4/4,2.0,8.0,9,4,3,0,66,5.4,0.0,0,6deaea03-abea-44d9-8ad1-694447416585
Color-D-3,Color D 3,Melody,Color D,melody,4/4,2.0,8.0,7,4,3,1,56,5.9,0.0,0,97e67513-9564-4b13-9b5f-e8d4d15508ff
Color-D-4,Color D 4,Melody,Color D,melody,4/4,2.0,8.0,8,5,4,1,64.6,4.0,0.0,0,bc08e9ee-e760-47b7-968b-6ff1859b5408
Color-E,Color E,Melody,Color E,melody,4/4,16.0,64.0,50,9,8,0,99.4,14.3,0.0,0,bc5fcf87-8c44-408a-82fe-b464f63d981e
Color-E-1,Color E 1,Melody,Color E,melody,4/4,4.0,16.0,12,5,4,0,91.8,15.5,0.0,0,da6bba6f-a0dd-4e93-b04d-45ae6d0f949b
Color-E-2,Color E 2,Melody,Color E,melody,4/4,4.0,16.0,13,6,5,1,104.6,9.7,0.0,0,bf01ba72-cb9b-4130-820a-982e7145ef25
Color-E-3,Color E 3,Melody,Color E,melody,4/4,4.0,16.0,13,5,4,0,97.5,15.8,0.0,0,f0375d32-467d-4dad-9f89-4baa8ec7c63f
Color-E-4,Color E 4,Melody,Color E,melody,4/4,4.0,16.0,12,6,5,1,103.6,11.5,0.0,0,a712fd93-efcf-4aab-a442-7271fa5cb329
Color-F,Color F,Melody,Color F,melody,4/4,16.0,64.0,68,12,11,1,119.9,4.3,0.0,0,7372966d-b5c6-4672-ba00-0f3bc28fe1db
Color-F-1,Color F 1,Melody,Color F,melody,4/4,4.0,16.0,18,12,11,1,120.3,4.8,0.0,0,ac37c025-eb92-4b92-b4a3-62937037a3e4
Color-F-2,Color F 2,Melody,Color F,melody,4/4,4.0,16.0,16,6,5,1,118.6,4.7,0.0,0,c97aae05-dd11-4c04-99bb-41a1d7166e7f
Color-F-3,Color F 3,Melody,Color F,melody,4/4,4.0,16.0,18,12,11,1,120.6,4.1,0.0,0,0f31dca0-9005-4bdb-b93f-fa4f8f0da71c
Color-F-4,Color F 4,Melody,Color F,melody,4/4,4.0,16.0,16,8,7,1,119.9,2.8,0.0,0,847e0852-e5ec-4c6a-a0a8-a9d4041cef10
Color-G,Color G,Melody,Color G,melody,4/4,16.0,64.0,61,12,11,0,98,9.7,0.0,0,e037d5f2-4404-4380-baee-faea52e7c430
Color-G-1,Color G 1,Melody,Color G,melody,4/4,2.0,8.0,15,8,7,1,94.1,8.5,0.0,0,24e09c7e-0ece-434f-8a0b-8124b1440603
Color-G-2,Color G 2,Melody,Color G,melody,4/4,2.0,8.0,16,7,6,0,99.7,10.5,0.0,0,f89443ce-72ec-40f5-9537-056749e4d418
Color-G-3,Color G 3,Melody,Color G,melody,4/4,2.0,8.0,16,9,8,1,96.8,9.7,0.0,0,527bd9f3-eed8-4d69-a58c-b1d3d090807e
Color-G-4,Color G 4,Melody,Color G,melody,4/4,2.0,8.0,14,8,7,0,101.6,8.0,0.0,0,846fd2ca-644b-41ab-9dfc-0941b70d1dd9
Color-H,Color H,Melody,Color H,melody,4/4,16.0,64.0,72,12,11,0,125.6,4.3,0.0,0,5ebb9c32-3cc9-45eb-8b10-b0f2e22ca27b
Color-H-1,Color H 1,Melody,Color H,melody,4/4,2.0,8.0,18,5,4,1,124,4.9,0.0,0,4f3192a0-2750-4f27-862f-0f4d452a98a1
Color-H-2,Color H 2,Melody,Color H,melody,4/4,2.0,8.0,18,5,4,1,124.5,6.6,0.0,0,51aef558-46cc-4d92-9a92-408bc9d2824a
Color-H-3,Color H 3,Melody,Color H,melody,4/4,2.0,8.0,18,4,3,1,127,0.0,0.0,0,d302cda9-a32f-41d8-b208-4b4f9e77bb19
Color-H-4,Color H 4,Melody,Color H,melody,4/4,2.0,8.0,18,7,6,0,127,0.0,0.0,0,3bd063f3-106b-40f9-9420-22b2662bbe11
Color-I,Color I,Melody,Color I,melody,4/4,16.0,64.0,64,7,6,0,127,0.0,0.0,0,23ef07de-c46d-4efd-9fa2-7c9973aa8df7
Color-I-1,Color I 1,Melody,Color I,melody,4/4,2.0,8.0,16,4,3,0,127,0.0,0.0,0,e52c0e93-5c9b-4613-9acd-1587747ad3c0
Color-I-2,Color I 2,Melody,Color I,melody,4/4,2.0,8.0,16,5,4,0,127,0.0,0.0,0,4f59b806-af71-4381-8664-5eb1172b2b2e
Color-I-3,Color I 3,Melody,Color I,melody,4/4,2.0,8.0,16,4,3,1,127,0.0,0.0,0,48a7b7d5-3afb-4b6f-ab93-19f1f183be8a
Color-I-4,Color I 4,Melody,Color I,melody,4/4,2.0,8.0,16,7,6,0,127,0.0,0.0,0,d6f937c7-ebbb-497b-a068-4227ea15da6e
Color-J,Color J,Melody,Color J,melody,4/4,16.0,64.0,78,15,14,0,121.7,9.0,0.0,0,c47d8efc-99c7-4cfb-a096-d0557f4facdf
Color-J-1,Color J 1,Melody,Color J,melody,4/4,2.0,8.0,18,6,5,0,120.6,8.6,0.0,0,fa7c1ddd-1a96-4daf-91d2-3509b05a5620
Color-J-2,Color J 2,Melody,Color J,melody,4/4,2.0,8.0,18,6,5,1,116.6,10.9,0.0,0,e6ebbeb7-e553-4137-ab50-030a4f60bb4c
Color-J-3,Color J 3,Melody,Color J,melody,4/4,2.0,8.0,18,7,6,0,122.5,9.0,0.0,0,4f2008bc-a908-4c80-b32d-de5e5401f281
Color-J-4,Color J 4,Melody,Color J,melody,4/4,2.0,8.0,24,6,5,0,125.7,4.2,0.0,0,7b23d476-8c44-467a-9d89-dfa7ac88f0b5
Common-A,Common A,Melody,Common A,melody,4/4,16.0,64.0,56,6,5,1,60.1,7.8,0.0,0,1ccf50da-2282-4baf-9a62-d0d5903f69f4
Common-A-1,Common A 1,Melody,Common A,melody,4/4,2.0,8.0,15,5,4,1,58.9,7.9,0.0,0,ddd512a4-bb67-45c3-b146-2f0029665b11
Common-A-2,Common A 2,Melody,Common A,melody,4/4,2.0,8.0,13,6,5,1,60.7,6.7,0.0,0,7aa4ed53-780a-4a0f-a78f-6c07f26d52a9
Common-A-3,Common A 3,Melody,Common A,melody,4/4,2.0,8.0,15,5,4,1,59.1,7.8,0.0,0,c57d9dc9-efff-4acb-ac63-bd022e1da97b
Common-A-4,Common A 4,Melody,Common A,melody,4/4,2.0,8.0,13,5,4,1,62.2,8.2,0.0,0,4515c018-ba86-487d-ab30-08e8c1ec66ee
Common-B,Common B,Melody,Common B,melody,4/4,16.0,64.0,14,3,2,0,80,0.0,0.0,0,78716210-8210-48a6-8d43-5f806ea4e411
Common-B-1,Common B 1,Melody,Common B,melody,4/4,1.0,4.0,4,3,2,0,80,0.0,0.0,0,80b410da-9cc5-4352-b7ba-d12e40d0a12b
Common-B-2,Common B 2,Melody,Common B,melody,4/4,1.0,4.0,3,2,1,0,80,0.0,0.0,0,bda5e0c0-6402-4479-b886-55a97c3a207a
Common-B-3,Common B 3,Melody,Common B,melody,4/4,1.0,4.0,4,3,2,0,80,0.0,0.0,0,32a7b228-d05e-405c-ae43-b1a2f5dd9b98
Common-B-4,Common B 4,Melody,Common B,melody,4/4,1.0,4.0,3,3,2,0,80,0.0,0.0,0,7a145f63-39e1-4bac-9505-148df9213636
Common-C,Common C,Melody,Common C,melody,4/4,16.0,64.0,62,5,4,0,69.0,12.1,0.855,0.00668,42ab390c-6755-4ad3-8e5e-2d0d9e8b91cb
Common-C-1,Common C 1,Melody,Common C,melody,4/4,2.0,8.0,16,5,4,0,64.9,11.7,0.812,0.00625,ae5409b7-2d26-4677-adc9-51dcd5cdaeab
Common-C-2,Common C 2,Melody,Common C,melody,4/4,2.0,8.0,15,5,4,0,67.1,13.3,0.867,0.00785,4bd6b1f1-25f7-42ec-8ab7-3e2f8600f546
Common-C-3,Common C 3,Melody,Common C,melody,4/4,2.0,8.0,16,4,3,0,73.9,9.7,0.75,0.0059,f50dd3e2-8e31-459b-b70f-94052d396984
Common-C-4,Common C 4,Melody,Common C,melody,4/4,2.0,8.0,15,5,4,0,70.3,11.8,1.0,0.00667,68844f95-272c-4b57-9790-61697e6596f0
Common-D,Common D,Melody,Common D,melody,4/4,16.0,64.0,19,6,5,0,77.7,10.8,0.105,0.04167,adb7f23a-5447-4f5d-87c9-74932c5a757f
Common-D-1,Common D 1,Melody,Common D,melody,4/4,2.0,8.0,5,4,3,0,68.4,10.5,0.0,0,5c275fa7-8418-4459-bef2-f13c9918309c
Common-D-2,Common D 2,Melody,Common D,melody,4/4,2.0,8.0,5,4,3,0,81.2,5.8,0.4,0.04167,9251b8a5-6f1d-46b6-9cfe-6893706eee6f
Common-D-3,Common D 3,Melody,Common D,melody,4/4,2.0,8.0,4,4,3,0,85,11.8,0.0,0,6b4e6664-562a-45d5-8338-3e8bbc64da6e
Common-D-4,Common D 4,Melody,Common D,melody,4/4,2.0,8.0,5,5,4,0,77.8,7.0,0.0,0,32753d76-14f1-4937-894c-635b383b3e13
Common-E,Common E,Melody,Common E,melody,4/4,16.0,64.0,19,6,5,0,60.3,15.2,0.0,0,5a63a524-2de4-4124-9246-633b39315017
Common-E-1,Common E 1,Melody,Common E,melody,4/4,1.0,4.0,7,5,4,0,59.9,16.8,0.0,0,9b761c8f-22e3-4d52-8f8a-af6aaee22b6d
Common-E-2,Common E 2,Melody,Common E,melody,4/4,1.0,4.0,3,2,1,0,58.3,11.1,0.0,0,46596358-601e-4b2a-b054-12a5916391d8
Common-E-3,Common E 3,Melody,Common E,melody,4/4,1.0,4.0,7,5,4,0,59.9,16.8,0.0,0,ed8aa086-c889-4148-a6e6-b66787a90450
Common-E-4,Common E 4,Melody,Common E,melody,4/4,1.0,4.0,2,2,1,0,66,3.0,0.0,0,7210c0e8-6d8c-4e8e-ba94-22e739fdc5b2
Common-F,Common F,Melody,Common F,melody,4/4,4.0,16.0,26,10,9,1,65.1,14.2,0.0,0,96f447b0-5e58-40c0-a351-de0bab2230e9
Common-F-1,Common F 1,Melody,Common F,melody,4/4,1.0,4.0,7,4,3,1,62.4,13.2,0.0,0,0ab9a5ae-b7e6-4a37-bc56-3222d3accc91
Common-F-2,Common F 2,Melody,Common F,melody,4/4,1.0,4.0,5,3,2,1,68.6,10.4,0.0,0,d213d465-c0df-4621-bf47-5fc9395a3fa6
Common-F-3,Common F 3,Melody,Common F,melody,4/4,1.0,4.0,7,4,3,1,65.6,17.1,0.0,0,71f17904-8752-4542-959c-21a214603e4d
Common-F-4,Common F 4,Melody,Common F,melody,4/4,1.0,4.0,7,4,3,1,64.9,13.8,0.0,0,818a0d46-5403-4c2c-96cb-4fb0cbf2cd9f
